user_id,skin_type,primary_concern,secondary_concern,signup_date
5369,sensitive,dehydration,sensitivity,2025-03-20
5370,dry,acne,pigmentation,2025-04-20
5371,sensitive,dehydration,sensitivity,2026-05-12
5372,sensitive,sensitivity,aging,2025-08-12
5373,dry,dehydration,aging,2025-08-05
5374,dry,aging,acne,2025-12-27
5375,sensitive,aging,dullness,2025-05-20
5376,sensitive,dehydration,acne,2026-01-08
5377,oily,dullness,dehydration,2025-07-27
5378,dry,aging,dullness,2024-11-28
5379,combination,aging,acne,2025-01-15
5380,combination,aging,acne,2025-12-14
5381,oily,acne,aging,2026-02-05
5382,normal,acne,aging,2026-07-02
5383,dry,acne,sensitivity,2025-10-27
5384,dry,aging,sensitivity,2026-06-22
5385,oily,dullness,sensitivity,2026-04-04
5386,normal,aging,pigmentation,2024-07-21
5387,dry,sensitivity,acne,2024-10-19
5388,normal,pigmentation,dullness,2025-05-23
5389,combination,aging,acne,2024-12-17
5390,normal,pigmentation,dehydration,2025-07-14
5391,oily,pigmentation,aging,2025-04-23
5392,oily,dullness,aging,2024-09-04
5393,normal,pigmentation,dullness,2026-05-10
5394,normal,pigmentation,sensitivity,2025-10-22
5395,combination,dehydration,acne,2026-04-10
5396,oily,dehydration,aging,2024-12-02
5397,normal,pigmentation,acne,2024-11-12
5398,dry,acne,dehydration,2025-01-25
5399,normal,pigmentation,acne,2025-04-17
5400,normal,dullness,acne,2025-07-23
5401,normal,sensitivity,acne,2026-06-19
5402,sensitive,acne,dullness,2024-12-17
5403,sensitive,acne,dullness,2024-09-21
5404,combination,dullness,pigmentation,2024-07-31
5405,oily,sensitivity,pigmentation,2025-10-30
5406,dry,dullness,pigmentation,2026-02-10
5407,sensitive,sensitivity,aging,2025-03-15
5408,normal,dullness,pigmentation,2026-06-24
5409,combination,acne,dullness,2026-05-23
5410,sensitive,aging,dehydration,2024-11-13
5411,oily,dehydration,acne,2024-08-06
5412,combination,dullness,aging,2025-09-14
5413,combination,pigmentation,aging,2025-06-30
5414,normal,pigmentation,dullness,2025-06-04
5415,dry,dullness,acne,2026-03-27
5416,dry,aging,dullness,2026-01-25
5417,dry,dullness,aging,2025-11-30
5418,oily,aging,dehydration,2024-10-29
5419,combination,aging,dehydration,2025-08-20
5420,sensitive,dullness,sensitivity,2025-01-25
5421,normal,acne,pigmentation,2026-02-14
5422,normal,aging,acne,2024-08-09
5423,oily,aging,sensitivity,2024-09-29
5424,dry,dehydration,acne,2025-07-24
5425,dry,dehydration,dullness,2026-01-23
5426,dry,aging,acne,2024-07-23
5427,normal,pigmentation,dehydration,2024-11-23
5428,oily,pigmentation,dehydration,2025-06-28
5429,oily,pigmentation,sensitivity,2025-12-23
5430,normal,pigmentation,aging,2025-04-08
5431,normal,dehydration,dullness,2025-10-09
5432,dry,acne,aging,2025-03-01
5433,dry,acne,pigmentation,2024-11-05
5434,combination,dullness,acne,2025-07-13
5435,combination,pigmentation,acne,2026-06-01
5436,normal,dehydration,aging,2025-05-21
5437,combination,dehydration,acne,2024-10-17
5438,oily,dehydration,acne,2026-01-24
5439,combination,aging,sensitivity,2024-08-04
5440,combination,aging,dehydration,2025-10-15
5441,combination,aging,pigmentation,2025-02-21
5442,combination,pigmentation,dullness,2025-02-08
5443,normal,dullness,sensitivity,2026-02-23
5444,normal,sensitivity,acne,2026-06-08
5445,dry,pigmentation,sensitivity,2024-08-12
5446,dry,acne,pigmentation,2025-02-09
5447,sensitive,dullness,aging,2025-04-01
5448,combination,aging,pigmentation,2025-11-26
5449,combination,dehydration,sensitivity,2026-04-18
5450,oily,sensitivity,acne,2025-12-20
5451,dry,sensitivity,dehydration,2025-06-01
5452,sensitive,aging,dullness,2025-02-15
5453,normal,sensitivity,aging,2025-11-15
5454,sensitive,acne,sensitivity,2026-01-30
5455,dry,aging,dullness,2026-01-05
5456,oily,pigmentation,sensitivity,2024-08-03
5457,oily,sensitivity,pigmentation,2025-04-02
5458,dry,dullness,acne,2024-07-12
5459,combination,aging,pigmentation,2026-07-02
5460,normal,acne,dehydration,2025-08-06
5461,normal,dehydration,acne,2025-08-06
5462,oily,dullness,aging,2025-09-16
5463,sensitive,sensitivity,aging,2025-09-23
5464,dry,aging,dullness,2026-05-10
5465,oily,acne,aging,2026-06-13
5466,combination,aging,dehydration,2024-12-15
5467,oily,dullness,pigmentation,2025-08-18
5468,dry,pigmentation,acne,2026-03-10
5469,combination,acne,pigmentation,2025-10-25
5470,dry,dehydration,aging,2024-08-23
5471,combination,dullness,aging,2025-07-30
5472,combination,aging,pigmentation,2024-07-12
5473,sensitive,dullness,pigmentation,2026-03-10
5474,oily,dehydration,acne,2026-04-08
5475,oily,acne,pigmentation,2025-05-20
5476,combination,aging,pigmentation,2025-02-22
5477,dry,pigmentation,dehydration,2024-07-19
5478,sensitive,acne,aging,2025-07-31
5479,oily,acne,dehydration,2026-02-10
5480,combination,aging,acne,2025-06-06
5481,normal,dullness,aging,2025-11-24
5482,oily,dullness,aging,2026-02-25
5483,dry,dehydration,dullness,2026-05-03
5484,normal,aging,dullness,2025-01-24
5485,combination,dullness,dehydration,2025-03-24
5486,oily,dehydration,acne,2026-03-07
5487,dry,dullness,pigmentation,2025-05-24
5488,sensitive,sensitivity,aging,2024-09-27
5489,normal,pigmentation,acne,2024-11-15
5490,dry,dehydration,dullness,2025-08-09
5491,combination,dehydration,dullness,2026-05-26
5492,sensitive,dullness,dehydration,2025-03-29
5493,oily,acne,dehydration,2025-06-24
5494,dry,dullness,aging,2024-09-01
5495,sensitive,sensitivity,dehydration,2025-05-28
5496,oily,dullness,sensitivity,2025-01-13
5497,sensitive,acne,dehydration,2025-06-15
5498,combination,pigmentation,dehydration,2025-06-06
5499,normal,dullness,dehydration,2025-11-16
5500,oily,dehydration,acne,2025-09-15
5501,normal,aging,dehydration,2025-12-02
5502,dry,sensitivity,dehydration,2025-08-03
5503,oily,dehydration,sensitivity,2024-08-10
5504,sensitive,pigmentation,aging,2025-10-30
5505,combination,pigmentation,dehydration,2025-08-02
5506,normal,sensitivity,aging,2024-08-14
5507,oily,dullness,acne,2026-03-18
5508,oily,sensitivity,acne,2026-01-03
5509,combination,sensitivity,aging,2025-07-11
5510,normal,aging,pigmentation,2025-09-10
5511,combination,acne,pigmentation,2025-10-30
5512,sensitive,sensitivity,dullness,2024-12-15
5513,normal,dullness,dehydration,2025-07-07
5514,normal,acne,aging,2025-10-13
5515,combination,dullness,aging,2025-07-21
5516,sensitive,acne,aging,2024-09-26
5517,combination,pigmentation,dehydration,2024-07-17
5518,sensitive,aging,dehydration,2026-01-10
5519,combination,aging,acne,2026-06-07
5520,combination,dullness,acne,2026-06-14
5521,combination,sensitivity,aging,2025-08-15
5522,sensitive,aging,pigmentation,2025-04-03
5523,sensitive,dehydration,pigmentation,2026-05-30
5524,normal,sensitivity,aging,2025-06-30
5525,sensitive,dehydration,dullness,2025-09-17
5526,oily,pigmentation,dehydration,2024-08-23
5527,combination,dehydration,dullness,2025-04-21
5528,dry,pigmentation,sensitivity,2025-08-31
5529,oily,aging,pigmentation,2025-05-04
5530,oily,dullness,acne,2026-03-29
5531,combination,pigmentation,dehydration,2025-07-24
5532,normal,acne,pigmentation,2025-11-07
5533,combination,sensitivity,acne,2026-02-24
5534,combination,dehydration,sensitivity,2025-09-22
5535,oily,acne,dehydration,2025-03-26
5536,sensitive,aging,dehydration,2025-05-06
5537,oily,pigmentation,dullness,2024-08-01
5538,normal,sensitivity,dullness,2025-12-18
5539,normal,sensitivity,pigmentation,2025-02-10
5540,normal,dehydration,sensitivity,2025-05-30
5541,dry,aging,sensitivity,2024-10-06
5542,oily,acne,dullness,2024-09-11
5543,dry,pigmentation,aging,2025-02-04
5544,sensitive,acne,aging,2025-08-31
5545,dry,dehydration,acne,2025-06-12
5546,normal,acne,dehydration,2025-03-17
5547,oily,dehydration,acne,2024-11-24
5548,oily,sensitivity,acne,2026-01-20
5549,dry,pigmentation,dullness,2024-10-06
5550,sensitive,dehydration,pigmentation,2024-11-28
5551,sensitive,sensitivity,dullness,2026-05-03
5552,dry,aging,dullness,2025-12-21
5553,sensitive,aging,pigmentation,2026-01-15
5554,sensitive,pigmentation,dullness,2025-05-09
5555,combination,aging,dehydration,2026-02-04
5556,combination,sensitivity,acne,2025-11-29
5557,oily,dullness,sensitivity,2026-02-18
5558,dry,pigmentation,dehydration,2026-05-18
5559,combination,dullness,pigmentation,2025-08-05
5560,oily,dehydration,aging,2025-11-15
5561,combination,acne,dullness,2025-07-03
5562,oily,dehydration,sensitivity,2026-02-02
5563,sensitive,pigmentation,dullness,2025-12-09
5564,oily,pigmentation,sensitivity,2024-09-22
5565,oily,aging,acne,2024-11-25
5566,sensitive,dullness,acne,2025-12-24
5567,dry,sensitivity,aging,2026-03-10
5568,dry,pigmentation,dehydration,2024-07-24
5569,dry,pigmentation,acne,2025-02-24
5570,dry,aging,sensitivity,2025-07-12
5571,sensitive,sensitivity,aging,2025-02-10
5572,sensitive,sensitivity,pigmentation,2026-01-26
5573,dry,aging,sensitivity,2025-08-28
5574,sensitive,dehydration,aging,2025-09-23
5575,sensitive,sensitivity,dehydration,2025-01-26
5576,combination,sensitivity,dullness,2026-02-22
5577,combination,dehydration,aging,2025-07-14
5578,normal,dullness,pigmentation,2024-11-04
5579,combination,sensitivity,acne,2026-02-13
5580,dry,pigmentation,dullness,2026-04-10
5581,combination,aging,dehydration,2024-11-13
5582,normal,dehydration,aging,2024-10-06
5583,sensitive,acne,dehydration,2025-08-26
5584,oily,dullness,dehydration,2026-06-03
5585,combination,sensitivity,acne,2025-06-06
5586,sensitive,pigmentation,dehydration,2025-11-29
5587,dry,dehydration,dullness,2025-05-03
5588,normal,aging,dullness,2026-03-26
5589,normal,sensitivity,dehydration,2024-11-25
5590,normal,dullness,dehydration,2025-02-21
5591,oily,acne,aging,2025-03-22
5592,combination,dehydration,aging,2025-06-27
5593,combination,acne,dehydration,2026-01-27
5594,sensitive,pigmentation,acne,2024-08-19
5595,normal,sensitivity,acne,2025-12-24
5596,dry,sensitivity,acne,2025-10-12
5597,combination,acne,dullness,2024-08-28
5598,sensitive,aging,sensitivity,2026-06-07
5599,sensitive,acne,aging,2026-04-06
5600,sensitive,pigmentation,sensitivity,2024-12-27
5601,dry,sensitivity,pigmentation,2025-10-11
5602,normal,pigmentation,acne,2025-05-09
5603,oily,dullness,dehydration,2025-05-08
5604,combination,dehydration,aging,2024-11-09
5605,sensitive,sensitivity,aging,2025-04-09
5606,oily,aging,dullness,2025-08-29
5607,combination,dehydration,aging,2025-05-31
5608,combination,aging,dullness,2025-01-13
5609,sensitive,acne,dullness,2025-10-02
5610,oily,pigmentation,sensitivity,2026-03-03
5611,dry,dehydration,sensitivity,2025-07-16
5612,dry,dehydration,acne,2024-07-06
5613,sensitive,dullness,sensitivity,2026-04-16
5614,dry,dehydration,dullness,2026-03-02
5615,combination,dehydration,acne,2024-07-09
5616,sensitive,aging,pigmentation,2024-11-07
5617,sensitive,pigmentation,dehydration,2026-04-12
5618,oily,sensitivity,dehydration,2026-02-01
5619,normal,sensitivity,dehydration,2025-02-17
5620,oily,acne,aging,2024-12-11
5621,oily,dehydration,pigmentation,2025-01-16
5622,oily,acne,dehydration,2024-10-15
5623,dry,sensitivity,acne,2025-07-01
5624,normal,dullness,pigmentation,2024-10-04
5625,dry,dehydration,pigmentation,2025-04-27
5626,sensitive,dehydration,sensitivity,2025-07-24
5627,combination,dullness,aging,2025-03-28
5628,oily,pigmentation,dullness,2025-08-27
5629,combination,dehydration,dullness,2025-04-19
5630,oily,dullness,sensitivity,2024-11-04
5631,combination,dullness,acne,2024-08-05
5632,combination,pigmentation,dullness,2025-05-09
5633,combination,acne,sensitivity,2026-07-02
5634,dry,dullness,aging,2025-04-08
5635,sensitive,aging,acne,2026-01-03
5636,combination,dullness,aging,2026-01-15
5637,dry,aging,acne,2024-09-30
5638,combination,sensitivity,pigmentation,2025-08-14
5639,oily,dehydration,dullness,2024-12-06
5640,normal,aging,sensitivity,2025-10-09
5641,sensitive,dehydration,acne,2025-04-19
5642,dry,dullness,dehydration,2025-03-07
5643,sensitive,dullness,pigmentation,2024-09-22
5644,sensitive,dullness,sensitivity,2026-02-13
5645,sensitive,sensitivity,dullness,2025-05-22
5646,oily,pigmentation,aging,2025-09-13
5647,normal,aging,acne,2025-08-01
5648,normal,pigmentation,sensitivity,2024-10-24
5649,normal,dullness,acne,2026-03-29
5650,normal,sensitivity,dullness,2025-06-02
5651,normal,dullness,aging,2025-09-26
5652,sensitive,pigmentation,acne,2024-09-19
5653,oily,sensitivity,aging,2026-01-29
5654,combination,dehydration,dullness,2026-01-18
5655,dry,aging,pigmentation,2026-05-01
5656,dry,acne,pigmentation,2025-08-19
5657,normal,aging,dehydration,2026-06-29
5658,normal,dehydration,aging,2025-07-06
5659,combination,dullness,acne,2026-01-24
5660,sensitive,pigmentation,aging,2025-09-17
5661,oily,acne,dullness,2025-04-20
5662,dry,sensitivity,pigmentation,2025-02-21
5663,normal,aging,acne,2026-05-23
5664,combination,dehydration,pigmentation,2026-03-20
5665,combination,aging,dullness,2025-11-16
5666,combination,acne,pigmentation,2025-06-22
5667,dry,aging,dehydration,2024-09-29
5668,normal,dehydration,sensitivity,2026-03-27
5669,sensitive,aging,pigmentation,2026-05-18
5670,sensitive,dullness,sensitivity,2025-04-03
5671,dry,aging,acne,2024-07-21
5672,sensitive,aging,dullness,2024-11-07
5673,normal,pigmentation,dehydration,2025-05-19
5674,sensitive,pigmentation,acne,2026-06-22
5675,combination,pigmentation,sensitivity,2025-05-11
5676,dry,dehydration,acne,2025-08-06
5677,combination,aging,acne,2025-08-14
5678,dry,dehydration,pigmentation,2025-07-11
5679,sensitive,pigmentation,dullness,2025-05-22
5680,oily,pigmentation,acne,2025-01-26
5681,oily,sensitivity,dehydration,2026-02-16
5682,sensitive,sensitivity,aging,2026-05-13
5683,dry,aging,dullness,2026-05-30
5684,combination,pigmentation,dehydration,2025-09-13
5685,combination,dehydration,pigmentation,2025-06-30
5686,combination,acne,sensitivity,2024-12-09
5687,sensitive,aging,acne,2025-08-24
5688,dry,dullness,sensitivity,2025-06-13
5689,sensitive,dehydration,pigmentation,2024-07-23
5690,dry,acne,pigmentation,2025-01-04
5691,dry,acne,dullness,2025-02-16
5692,combination,pigmentation,dehydration,2025-10-13
5693,normal,acne,dullness,2026-03-17
5694,dry,dullness,acne,2024-09-02
5695,combination,sensitivity,aging,2025-05-28
5696,oily,pigmentation,sensitivity,2026-05-11
5697,oily,aging,sensitivity,2025-07-19
5698,sensitive,pigmentation,aging,2026-05-01
5699,sensitive,acne,dehydration,2024-07-19
5700,dry,dehydration,aging,2025-06-15
5701,sensitive,pigmentation,sensitivity,2024-12-10
5702,dry,dullness,pigmentation,2025-07-27
5703,dry,dehydration,sensitivity,2026-06-22
5704,combination,sensitivity,dehydration,2025-03-27
5705,dry,pigmentation,acne,2025-03-16
5706,normal,dullness,dehydration,2026-01-20
5707,combination,sensitivity,pigmentation,2025-01-29
5708,dry,aging,dehydration,2026-01-22
5709,combination,acne,sensitivity,2025-02-16
5710,sensitive,pigmentation,acne,2025-01-05
5711,dry,dehydration,acne,2026-03-28
5712,normal,dehydration,aging,2025-12-05
5713,combination,pigmentation,dullness,2026-03-09
5714,sensitive,pigmentation,aging,2025-01-21
5715,normal,pigmentation,dullness,2026-01-15
5716,combination,pigmentation,aging,2025-03-25
5717,oily,dehydration,dullness,2025-09-04
5718,sensitive,sensitivity,dullness,2026-05-07
5719,oily,acne,pigmentation,2024-09-29
5720,combination,dehydration,pigmentation,2025-02-02
5721,normal,dehydration,acne,2025-12-27
5722,combination,dullness,acne,2024-10-02
5723,sensitive,sensitivity,dehydration,2025-02-03
5724,combination,acne,sensitivity,2024-11-17
5725,dry,dehydration,dullness,2026-02-26
5726,dry,acne,aging,2026-06-30
5727,combination,sensitivity,acne,2026-05-22
5728,oily,aging,dullness,2025-06-07
5729,combination,acne,pigmentation,2024-12-08
5730,combination,dehydration,aging,2024-09-07
5731,normal,dehydration,aging,2024-08-03
5732,oily,aging,pigmentation,2025-04-25
5733,normal,pigmentation,aging,2025-04-01
5734,combination,acne,aging,2025-12-06
5735,sensitive,sensitivity,dullness,2026-07-06
5736,combination,pigmentation,sensitivity,2026-02-14
5737,dry,sensitivity,aging,2026-05-27
5738,normal,dullness,dehydration,2025-02-21
5739,dry,dehydration,pigmentation,2025-07-04
5740,oily,dehydration,sensitivity,2024-12-20
5741,sensitive,sensitivity,aging,2026-03-20
5742,sensitive,acne,sensitivity,2024-09-07
5743,normal,sensitivity,acne,2025-01-27
5744,combination,acne,pigmentation,2024-09-12
5745,oily,sensitivity,dullness,2025-03-19
5746,oily,pigmentation,aging,2025-10-31
5747,combination,sensitivity,dehydration,2025-04-05
5748,dry,acne,dehydration,2025-04-21
5749,normal,aging,sensitivity,2026-02-24
5750,oily,dullness,sensitivity,2026-04-23
5751,normal,sensitivity,pigmentation,2025-03-18
5752,dry,acne,aging,2026-04-28
5753,oily,acne,sensitivity,2026-04-24
5754,dry,dullness,pigmentation,2026-05-15
5755,oily,acne,aging,2025-04-08
5756,combination,dehydration,sensitivity,2024-08-28
5757,dry,acne,dullness,2025-07-08
5758,combination,sensitivity,dullness,2026-03-17
5759,combination,dullness,pigmentation,2025-06-27
5760,oily,sensitivity,pigmentation,2025-07-19
5761,oily,acne,dullness,2025-04-29
5762,oily,pigmentation,aging,2025-08-24
5763,oily,aging,sensitivity,2025-06-13
5764,oily,acne,dehydration,2025-11-11
5765,dry,acne,aging,2024-09-12
5766,combination,pigmentation,dullness,2025-06-08
5767,dry,dehydration,pigmentation,2025-11-21
5768,dry,dehydration,dullness,2026-07-04
5769,combination,acne,dehydration,2025-02-25
5770,combination,acne,sensitivity,2025-10-02
5771,dry,dullness,dehydration,2026-01-05
5772,dry,aging,pigmentation,2025-07-21
5773,combination,dehydration,sensitivity,2025-07-17
5774,oily,pigmentation,dullness,2024-11-26
5775,combination,aging,sensitivity,2025-06-05
5776,normal,pigmentation,dullness,2025-02-09
5777,dry,pigmentation,acne,2025-03-20
5778,oily,dehydration,dullness,2024-10-23
5779,sensitive,aging,sensitivity,2026-07-02
5780,oily,dullness,acne,2025-10-04
5781,oily,acne,dehydration,2025-01-30
5782,oily,dullness,pigmentation,2026-03-25
5783,normal,aging,sensitivity,2025-08-17
5784,normal,sensitivity,dehydration,2025-09-16
5785,combination,aging,dullness,2024-11-25
5786,sensitive,acne,aging,2024-08-02
5787,sensitive,dehydration,sensitivity,2026-04-20
5788,sensitive,acne,pigmentation,2026-01-31
5789,combination,sensitivity,acne,2024-12-18
5790,normal,aging,acne,2026-03-01
5791,sensitive,dehydration,dullness,2025-07-08
5792,oily,dullness,acne,2024-08-15
5793,dry,aging,sensitivity,2024-07-24
5794,normal,dullness,sensitivity,2024-08-11
5795,combination,pigmentation,aging,2026-03-30
5796,dry,acne,dullness,2026-03-19
5797,normal,dehydration,sensitivity,2026-02-28
5798,sensitive,sensitivity,dullness,2024-12-21
5799,combination,sensitivity,aging,2026-02-26
5800,combination,pigmentation,dullness,2025-08-26
5801,oily,aging,dullness,2024-11-15
5802,dry,aging,dehydration,2025-07-12
5803,combination,dehydration,sensitivity,2024-08-18
